2023-11-28 22:37:06,295 INFO    StreamThr :154908 [internal.py:wandb_internal():86] W&B internal server running at pid: 154908, started at: 2023-11-28 22:37:06.295181
2023-11-28 22:37:22,867 INFO    Thread-12 :154908 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/output.log
2023-11-28 22:37:24,867 INFO    Thread-12 :154908 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/output.log
2023-11-28 22:37:27,187 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: status_report
2023-11-28 22:37:28,076 DEBUG   SenderThread:154908 [sender.py:send():380] send: exit
2023-11-28 22:37:28,076 INFO    SenderThread:154908 [sender.py:send_exit():585] handling exit code: 0
2023-11-28 22:37:28,076 INFO    SenderThread:154908 [sender.py:send_exit():587] handling runtime: 21
2023-11-28 22:37:28,077 INFO    SenderThread:154908 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-28 22:37:28,078 INFO    SenderThread:154908 [sender.py:send_exit():593] send defer
2023-11-28 22:37:28,078 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:28,078 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-28 22:37:28,078 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:28,078 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-28 22:37:28,078 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 1
2023-11-28 22:37:28,078 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:28,078 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-28 22:37:28,078 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:28,078 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-28 22:37:28,078 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 2
2023-11-28 22:37:28,078 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:28,079 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-28 22:37:28,079 INFO    HandlerThread:154908 [system_monitor.py:finish():203] Stopping system monitor
2023-11-28 22:37:28,079 DEBUG   SystemMonitor:154908 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-28 22:37:28,079 DEBUG   SystemMonitor:154908 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-28 22:37:28,079 DEBUG   SystemMonitor:154908 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-28 22:37:28,080 INFO    HandlerThread:154908 [interfaces.py:finish():202] Joined cpu monitor
2023-11-28 22:37:28,080 INFO    HandlerThread:154908 [interfaces.py:finish():202] Joined disk monitor
2023-11-28 22:37:28,080 INFO    HandlerThread:154908 [interfaces.py:finish():202] Joined memory monitor
2023-11-28 22:37:28,080 INFO    HandlerThread:154908 [interfaces.py:finish():202] Joined network monitor
2023-11-28 22:37:28,080 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:28,080 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-28 22:37:28,080 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 3
2023-11-28 22:37:28,080 DEBUG   SenderThread:154908 [sender.py:send():380] send: stats
2023-11-28 22:37:28,080 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:28,081 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-28 22:37:28,081 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:28,081 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-28 22:37:28,081 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 4
2023-11-28 22:37:28,081 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:28,081 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-28 22:37:28,081 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:28,081 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-28 22:37:28,081 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 5
2023-11-28 22:37:28,081 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:28,081 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-28 22:37:28,081 DEBUG   SenderThread:154908 [sender.py:send():380] send: summary
2023-11-28 22:37:28,082 INFO    SenderThread:154908 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-28 22:37:28,082 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:28,082 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-28 22:37:28,082 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 6
2023-11-28 22:37:28,082 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:28,082 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-28 22:37:28,082 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:28,082 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-28 22:37:28,085 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: status_report
2023-11-28 22:37:28,868 INFO    Thread-12 :154908 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/output.log
2023-11-28 22:37:28,869 INFO    Thread-12 :154908 [dir_watcher.py:_on_file_created():271] file/dir created: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/wandb-summary.json
2023-11-28 22:37:29,028 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 7
2023-11-28 22:37:29,028 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:29,028 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-28 22:37:29,029 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:29,029 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-28 22:37:29,076 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 22:37:29,869 INFO    Thread-12 :154908 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/config.yaml
2023-11-28 22:37:30,548 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 8
2023-11-28 22:37:30,548 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:37:30,548 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:30,548 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-28 22:37:30,548 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:30,548 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-28 22:37:30,548 INFO    SenderThread:154908 [job_builder.py:build():298] Attempting to build job artifact
2023-11-28 22:37:30,576 INFO    SenderThread:154908 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-28 22:37:30,602 INFO    SenderThread:154908 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-28 22:37:30,604 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 9
2023-11-28 22:37:30,604 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:30,604 DEBUG   SenderThread:154908 [sender.py:send():380] send: artifact
2023-11-28 22:37:30,604 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-28 22:37:30,869 INFO    Thread-12 :154908 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/output.log
2023-11-28 22:37:31,632 INFO    SenderThread:154908 [sender.py:send_artifact():1458] sent artifact job-https___github.com_a-romero_qrage.git_app.py - {'id': 'QXJ0aWZhY3Q6NjUyMDk1NTc0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExOTUwMjYzNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjUyMDk1NTc0', 'versionIndex': 0}}}
2023-11-28 22:37:31,632 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:31,632 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-28 22:37:31,632 INFO    SenderThread:154908 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-28 22:37:31,870 INFO    SenderThread:154908 [dir_watcher.py:finish():388] scan: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files
2023-11-28 22:37:31,870 INFO    SenderThread:154908 [dir_watcher.py:finish():402] scan save: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/output.log output.log
2023-11-28 22:37:31,870 INFO    SenderThread:154908 [dir_watcher.py:finish():402] scan save: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/config.yaml config.yaml
2023-11-28 22:37:31,870 INFO    SenderThread:154908 [dir_watcher.py:finish():402] scan save: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/wandb-summary.json wandb-summary.json
2023-11-28 22:37:31,870 INFO    SenderThread:154908 [dir_watcher.py:finish():402] scan save: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/wandb-metadata.json wandb-metadata.json
2023-11-28 22:37:31,870 INFO    SenderThread:154908 [dir_watcher.py:finish():402] scan save: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/requirements.txt requirements.txt
2023-11-28 22:37:31,870 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 10
2023-11-28 22:37:31,875 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:31,876 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-28 22:37:31,878 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:31,878 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-28 22:37:31,878 INFO    SenderThread:154908 [file_pusher.py:finish():175] shutting down file pusher
2023-11-28 22:37:32,375 INFO    wandb-upload_3:154908 [upload_job.py:push():131] Uploaded file /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/requirements.txt
2023-11-28 22:37:32,375 INFO    wandb-upload_0:154908 [upload_job.py:push():131] Uploaded file /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/config.yaml
2023-11-28 22:37:32,375 INFO    wandb-upload_2:154908 [upload_job.py:push():131] Uploaded file /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/wandb-summary.json
2023-11-28 22:37:32,506 INFO    wandb-upload_1:154908 [upload_job.py:push():131] Uploaded file /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/files/output.log
2023-11-28 22:37:32,707 INFO    Thread-11 (_thread_body):154908 [sender.py:transition_state():613] send defer: 11
2023-11-28 22:37:32,707 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:32,707 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-28 22:37:32,707 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:32,708 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-28 22:37:32,708 INFO    SenderThread:154908 [file_pusher.py:join():181] waiting for file pusher
2023-11-28 22:37:32,708 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 12
2023-11-28 22:37:32,708 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:32,708 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-28 22:37:32,708 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:32,708 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-28 22:37:32,708 INFO    SenderThread:154908 [file_stream.py:finish():595] file stream finish called
2023-11-28 22:37:32,864 INFO    SenderThread:154908 [file_stream.py:finish():599] file stream finish is done
2023-11-28 22:37:32,864 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 13
2023-11-28 22:37:32,864 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:32,864 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-28 22:37:32,864 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:32,864 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-28 22:37:32,864 INFO    SenderThread:154908 [sender.py:transition_state():613] send defer: 14
2023-11-28 22:37:32,864 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: defer
2023-11-28 22:37:32,864 INFO    HandlerThread:154908 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-28 22:37:32,865 DEBUG   SenderThread:154908 [sender.py:send():380] send: final
2023-11-28 22:37:32,865 DEBUG   SenderThread:154908 [sender.py:send():380] send: footer
2023-11-28 22:37:32,865 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: defer
2023-11-28 22:37:32,865 INFO    SenderThread:154908 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-28 22:37:32,865 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-28 22:37:32,865 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: poll_exit
2023-11-28 22:37:32,866 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: server_info
2023-11-28 22:37:32,866 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: get_summary
2023-11-28 22:37:32,866 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: server_info
2023-11-28 22:37:32,868 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-28 22:37:32,868 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-28 22:37:32,869 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: job_info
2023-11-28 22:37:33,008 DEBUG   SenderThread:154908 [sender.py:send_request():407] send_request: job_info
2023-11-28 22:37:33,009 INFO    MainThread:154908 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-28 22:37:33,009 INFO    MainThread:154908 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-28 22:37:33,009 INFO    MainThread:154908 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-28 22:37:33,010 DEBUG   HandlerThread:154908 [handler.py:handle_request():146] handle_request: shutdown
2023-11-28 22:37:33,010 INFO    HandlerThread:154908 [handler.py:finish():866] shutting down handler
2023-11-28 22:37:33,869 INFO    WriterThread:154908 [datastore.py:close():294] close: /home/alberto/lab/qentropy_projects/qrage/wandb/run-20231128_223706-p7regkaw/run-p7regkaw.wandb
2023-11-28 22:37:34,009 INFO    SenderThread:154908 [sender.py:finish():1536] shutting down sender
2023-11-28 22:37:34,009 INFO    SenderThread:154908 [file_pusher.py:finish():175] shutting down file pusher
2023-11-28 22:37:34,009 INFO    SenderThread:154908 [file_pusher.py:join():181] waiting for file pusher
